,frame.time_epoch,action_code,frame.len_per_sec,camera,instance_ID
1095,1725559291,0,0.0,"galayou g7, 10s in frame, still",Fd9oXjA9gzMb92TGW6X4Vg
1096,1725559292,0,0.0,"galayou g7, 10s in frame, still",Fd9oXjA9gzMb92TGW6X4Vg
1097,1725559293,0,0.0,"galayou g7, 10s in frame, still",Fd9oXjA9gzMb92TGW6X4Vg
1098,1725559294,0,0.0,"galayou g7, 10s in frame, still",Fd9oXjA9gzMb92TGW6X4Vg
1099,1725559295,0,0.0,"galayou g7, 10s in frame, still",Fd9oXjA9gzMb92TGW6X4Vg
1100,1725559296,0,0.0,"galayou g7, 10s in frame, still",Fd9oXjA9gzMb92TGW6X4Vg
1101,1725559297,4,0.0,"galayou g7, 10s in frame, still",Fd9oXjA9gzMb92TGW6X4Vg
1102,1725559424,1,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1103,1725559425,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1104,1725559426,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1105,1725559427,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1106,1725559428,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1107,1725559429,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1108,1725559430,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1109,1725559431,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1110,1725559432,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1111,1725559433,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1112,1725559434,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1113,1725559435,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1114,1725559436,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1115,1725559437,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1116,1725559438,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1117,1725559439,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1118,1725559440,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1119,1725559441,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1120,1725559442,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1121,1725559443,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1122,1725559444,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1123,1725559445,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1124,1725559446,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1125,1725559447,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1126,1725559448,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1127,1725559449,2,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1128,1725559450,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1129,1725559451,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1130,1725559452,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1131,1725559453,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1132,1725559454,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1133,1725559455,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1134,1725559456,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1135,1725559457,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1136,1725559458,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1137,1725559459,3,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1138,1725559460,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1139,1725559461,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1140,1725559462,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1141,1725559463,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1142,1725559464,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1143,1725559465,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1144,1725559466,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1145,1725559467,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1146,1725559468,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1147,1725559469,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1148,1725559470,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1149,1725559471,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1150,1725559472,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1151,1725559473,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1152,1725559474,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1153,1725559475,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1154,1725559476,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1155,1725559477,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1156,1725559478,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1157,1725559479,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1158,1725559480,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1159,1725559481,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1160,1725559482,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1161,1725559483,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1162,1725559484,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1163,1725559485,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1164,1725559486,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1165,1725559487,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1166,1725559488,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1167,1725559489,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1168,1725559490,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1169,1725559491,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1170,1725559492,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1171,1725559493,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1172,1725559494,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1173,1725559495,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1174,1725559496,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1175,1725559497,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1176,1725559498,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1177,1725559499,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1178,1725559500,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1179,1725559501,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1180,1725559502,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1181,1725559503,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1182,1725559504,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1183,1725559505,0,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1184,1725559506,4,0.0,"galayou g7, 10s, still",k9TW9vZG4dh7oZsEQC85HF
1185,1725559602,1,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1186,1725559603,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1187,1725559604,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1188,1725559605,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1189,1725559606,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1190,1725559607,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1191,1725559608,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1192,1725559609,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1193,1725559610,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1194,1725559611,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1195,1725559612,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1196,1725559613,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1197,1725559614,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1198,1725559615,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1199,1725559616,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1200,1725559617,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1201,1725559618,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1202,1725559619,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1203,1725559620,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1204,1725559621,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1205,1725559622,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1206,1725559623,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1207,1725559624,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1208,1725559625,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1209,1725559626,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1210,1725559627,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1211,1725559628,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1212,1725559629,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1213,1725559630,2,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1214,1725559631,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1215,1725559632,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1216,1725559633,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1217,1725559634,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1218,1725559635,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1219,1725559636,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1220,1725559637,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1221,1725559638,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1222,1725559639,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1223,1725559640,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1224,1725559641,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1225,1725559642,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1226,1725559643,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1227,1725559644,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1228,1725559645,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1229,1725559646,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1230,1725559647,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1231,1725559648,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1232,1725559649,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1233,1725559650,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1234,1725559651,3,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1235,1725559652,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1236,1725559653,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1237,1725559654,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1238,1725559655,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1239,1725559656,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1240,1725559657,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1241,1725559658,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1242,1725559659,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1243,1725559660,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1244,1725559661,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1245,1725559662,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1246,1725559663,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1247,1725559664,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1248,1725559665,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1249,1725559666,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1250,1725559667,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1251,1725559668,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1252,1725559669,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1253,1725559670,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1254,1725559671,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1255,1725559672,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1256,1725559673,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1257,1725559674,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1258,1725559675,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1259,1725559676,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1260,1725559677,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1261,1725559678,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1262,1725559679,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1263,1725559680,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1264,1725559681,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1265,1725559682,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1266,1725559683,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1267,1725559684,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1268,1725559685,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1269,1725559686,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1270,1725559687,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1271,1725559688,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1272,1725559689,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1273,1725559690,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1274,1725559691,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1275,1725559692,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1276,1725559693,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1277,1725559694,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1278,1725559695,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1279,1725559696,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1280,1725559697,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1281,1725559698,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1282,1725559699,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1283,1725559700,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1284,1725559701,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1285,1725559702,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1286,1725559703,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1287,1725559704,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1288,1725559705,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1289,1725559706,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1290,1725559707,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1291,1725559708,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1292,1725559709,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1293,1725559710,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1294,1725559711,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1295,1725559712,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1296,1725559713,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1297,1725559714,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1298,1725559715,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1299,1725559716,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1300,1725559717,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1301,1725559718,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1302,1725559719,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1303,1725559720,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1304,1725559721,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1305,1725559722,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1306,1725559723,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1307,1725559724,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1308,1725559725,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1309,1725559726,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1310,1725559727,0,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1311,1725559728,4,0.0,"galayou g7, 20s, still",E7S4onXZdiRKSuKimdeRkj
1312,1725559935,1,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1313,1725559936,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1314,1725559937,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1315,1725559938,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1316,1725559939,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1317,1725559940,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1318,1725559941,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1319,1725559942,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1320,1725559943,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1321,1725559944,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1322,1725559945,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1323,1725559946,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1324,1725559947,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1325,1725559948,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1326,1725559949,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1327,1725559950,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1328,1725559951,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1329,1725559952,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1330,1725559953,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1331,1725559954,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1332,1725559955,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1333,1725559956,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1334,1725559957,2,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1335,1725559958,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1336,1725559959,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1337,1725559960,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1338,1725559961,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1339,1725559962,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1340,1725559963,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1341,1725559964,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1342,1725559965,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1343,1725559966,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1344,1725559967,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1345,1725559968,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1346,1725559969,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1347,1725559970,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1348,1725559971,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1349,1725559972,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1350,1725559973,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1351,1725559974,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1352,1725559975,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1353,1725559976,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1354,1725559977,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1355,1725559978,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1356,1725559979,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1357,1725559980,3,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1358,1725559981,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1359,1725559982,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1360,1725559983,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1361,1725559984,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1362,1725559985,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1363,1725559986,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1364,1725559987,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1365,1725559988,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1366,1725559989,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1367,1725559990,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1368,1725559991,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1369,1725559992,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1370,1725559993,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1371,1725559994,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1372,1725559995,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1373,1725559996,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1374,1725559997,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1375,1725559998,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1376,1725559999,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1377,1725560000,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1378,1725560001,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1379,1725560002,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
1380,1725560003,0,0.0,"galayou g7, 20s, still",GNY4zASCpBY7oNSMBd2pBe
